channel_id,channel_title,channel_description,is_official
UCrOGg6n2Qjw6yujcrwc0Z3g,"City of Sanford, FL","Official Youtube Channel of City of Sanford, Florida. There's Always Something Going On in Historic Sanford. As one of the oldest ...",yes
UC1f7mxbe18s0B3A1fVgbu4w,City Church FL,"The official youtube channel of City Church FL in Sanford, FL CityChurchFL.org.",yes
UC4fAE0Ujvo8zHdosv6lcYZw,Learn About Living In Sanford Florida  ,"Welcome to Sanford Florida Living with Misty Cabaniss, your Realtor that Jeeps! Specializing in New Construction in Central ...",no
UCcoSKMav0gfKJrhg2U2RhHg,"Special Events in Sanford, Florida",Enjoying Special Events in the City of Sanford! Visit us today!,no
UCG6-8JesTt0e8YMN6I4JY-w,Historic Downtown Sanford,"The Historic Downtown Sanford District in Central Florida is a global travel destination featuring award-winning restaurants, craft ...",yes
UCrOGg6n2Qjw6yujcrwc0Z3g,"City of Sanford, FL","Official Youtube Channel of City of Sanford, Florida. There's Always Something Going On in Historic Sanford. As one of the oldest ...",yes
UC1f7mxbe18s0B3A1fVgbu4w,City Church FL,"The official youtube channel of City Church FL in Sanford, FL CityChurchFL.org.",yes
UCcoSKMav0gfKJrhg2U2RhHg,"Special Events in Sanford, Florida",Enjoying Special Events in the City of Sanford! Visit us today!,no
UC4fAE0Ujvo8zHdosv6lcYZw,Learn About Living In Sanford Florida  ,"Welcome to Sanford Florida Living with Misty Cabaniss, your Realtor that Jeeps! Specializing in New Construction in Central ...",no
UC8nGhxBEDIwOsdqftJ4-NvQ,Sanford Museum,"Located in Sanford, Florida, the Sanford Museum has been preserving and collecting Sanford history since 1957.",yes
